subject,text
Q.感じについてどう思う？,Q.感じについてどう思う？ A.狂人っぽいような感じがする
Q.URLについてどう思う？,Q.URLについてどう思う？ A.URLは俺かじゅんちゃんのツイッターに載ってるんで
Q.チームについてどう思う？,Q.チームについてどう思う？ A.どっちのチームがファインプレイしたかみたいな感じなんじゃない?
Q.可能性についてどう思う？,Q.可能性についてどう思う？ A.勝ったチームの活躍した人かの可能性もあるか
Q.今日についてどう思う？,Q.今日についてどう思う？ A.じゃあ今日はじゅんちゃんありがとうございました
Q.ちゃんについてどう思う？,Q.ちゃんについてどう思う？ A.じゃあお疲れ様でしたけんちゃんも頑張って
Q.道についてどう思う？,Q.道についてどう思う？ A.大きく道は外れてない?
Q.ルールについてどう思う？,Q.ルールについてどう思う？ A.大きく道全然ルールが分かってないとかだとさ
Q.早口についてどう思う？,Q.早口についてどう思う？ A.早口は元々なんだよな結構
Q.役職についてどう思う？,Q.役職についてどう思う？ A.生き残ってる役職は信用しない
Q.それについてどう思う？,Q.それについてどう思う？ A.まあそれはなんかもう話の流れだから今
Q.やつについてどう思う？,Q.やつについてどう思う？ A.あまりにも人狼のこと分かってないってやつが出てると
Q.モチベーションについてどう思う？,Q.モチベーションについてどう思う？ A.お前のそのモチベーションは何なんだ?
Q.人についてどう思う？,Q.人についてどう思う？ A.30人は絶対いないと思うの
Q.ちんぽについてどう思う？,Q.ちんぽについてどう思う？ A.ちんぽも立たねえだろ
Q.バイアガラについてどう思う？,Q.バイアガラについてどう思う？ A.俺の体にバイアガラがあいすぎて
Q.病院についてどう思う？,Q.病院についてどう思う？ A.病院があって
Q.先生についてどう思う？,Q.先生についてどう思う？ A.先生が超面白くて
Q.周りについてどう思う？,Q.周りについてどう思う？ A.周りは言ってくるだろうけど
Q.筋についてどう思う？,Q.筋についてどう思う？ A.そんなお前に言われる筋はねえんだけどって
Q.回転率についてどう思う？,Q.回転率についてどう思う？ A.回転率がやばい
Q.やつについてどう思う？,Q.やつについてどう思う？ A.するやつが多いんだよ
Q.場合についてどう思う？,Q.場合についてどう思う？ A.俺の場合はそれが
Q.それについてどう思う？,Q.それについてどう思う？ A.それも楽しいんだけどね
Q.諦めについてどう思う？,Q.諦めについてどう思う？ A.ダメならダメでさやっぱ諦めがつくじゃん
Q.諦めについてどう思う？,Q.諦めについてどう思う？ A.諦めがつく
Q.それについてどう思う？,Q.それについてどう思う？ A.伸びなかったらそれは俺の実況動画が
Q.それについてどう思う？,Q.それについてどう思う？ A.それはもう自分で受け入れられるなんでかって言うとさ
Q.なんについてどう思う？,Q.なんについてどう思う？ A.ズブのなんもない
Q.者についてどう思う？,Q.者についてどう思う？ A.講演者が誰もいないんだよ
Q.イニシアチブについてどう思う？,Q.イニシアチブについてどう思う？ A.イニシアチブが取れてるはずじゃん
Q.周りについてどう思う？,Q.周りについてどう思う？ A.周りがどうこうとかさ
Q.内容についてどう思う？,Q.内容についてどう思う？ A.内容がどうこうっていうか
Q.俺についてどう思う？,Q.俺についてどう思う？ A.単純に俺が面白くねえっていうだけじゃん
Q.納得についてどう思う？,Q.納得についてどう思う？ A.納得がいくっていうか
Q.俺についてどう思う？,Q.俺についてどう思う？ A.1日仕事中で考えた俺は今日
Q.数字についてどう思う？,Q.数字についてどう思う？ A.どれくらいの数字がみんなの中でさ
Q.あについてどう思う？,Q.あについてどう思う？ A.あうんこじゃん
Q.これについてどう思う？,Q.これについてどう思う？ A.これは頑張ったなっていう数字ってどんぐらい
Q.これについてどう思う？,Q.これについてどう思う？ A.これが頑張ったなっていう
Q.200万についてどう思う？,Q.200万についてどう思う？ A.200万は絶対無理
Q.100万についてどう思う？,Q.100万についてどう思う？ A.100万は無理だよな
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.こんなんあげねえほうがいいよ
Q.ほうについてどう思う？,Q.ほうについてどう思う？ A.あげねえほうがいいよ
Q.内容についてどう思う？,Q.内容についてどう思う？ A.内容が伴ってればね
Q.内容についてどう思う？,Q.内容についてどう思う？ A.それで内容が伴ってたら
Q.それについてどう思う？,Q.それについてどう思う？ A.それは伸びるでしょ
Q.人についてどう思う？,Q.人についてどう思う？ A.だってさこんなにさ見てくれる人がいて
Q.たちについてどう思う？,Q.たちについてどう思う？ A.その人たちがいる中で伸びなかったら
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が面白くないってだけじゃん
Q.実況についてどう思う？,Q.実況についてどう思う？ A.その実況が面白くないってだけだから
Q.ヒカキンについてどう思う？,Q.ヒカキンについてどう思う？ A.せめてヒカキンは超えて
Q.アンチについてどう思う？,Q.アンチについてどう思う？ A.アンチがいっぱい来たら
Q.やーについてどう思う？,Q.やーについてどう思う？ A.でもね俺やーはちょっとねえ
Q.それについてどう思う？,Q.それについてどう思う？ A.俺それも聞こうと思ったんだけどさ
Q.てめえについてどう思う？,Q.てめえについてどう思う？ A.てめえが中央クラじゃねえかよみたいな
Q.インパクトについてどう思う？,Q.インパクトについてどう思う？ A.インパクトは確かになるけど
Q.動画についてどう思う？,Q.動画についてどう思う？ A.アブさんの動画が見たくねえな
